master_protein	dosage	replicate	sample_id	Light	Heavy	Ratio
P07910	275	1	275_1	27.4349647602939	25.0581794873195	2.37678527297441
P07996	275	1	275_1	22.9757878059573	20.2729850938029	2.70280271215439
P08195	275	1	275_1	25.092020537748	21.9627624961611	3.12925804158687
P08238	275	1	275_1	23.7533833970013	20.973551539993	2.77983185700826
P08621	275	1	275_1	22.9580769164009	20.8579643430287	2.10011257337226
P08648	275	1	275_1	24.0381502243401	20.8950909475545	3.14305927678557
P08708	275	1	275_1	20.6644889514324	18.3171652653364	2.34732368609601
P08962	275	1	275_1	23.7687549544832	21.7075251211737	2.06122983330954
P09382	275	1	275_1	23.1080113776719	18.252415268528	4.8555961091439
P09429	275	1	275_1	24.819581154727	19.2922137717844	5.52736738294261
P09619	275	1	275_1	23.2878110254874	20.0348964877775	3.25291453770992
P09651	275	1	275_1	22.5236555266909	20.8030168708865	1.72063865580436
P09874	275	1	275_1	25.2575204608192	22.8734513709859	2.38406908983335
P0C0S5	275	1	275_1	29.1014935707665	27.3836038428704	1.71788972789612
P0C7U0	275	1	275_1	25.431862349419	20.9462979718126	4.48556437760645
P10809	275	1	275_1	24.8685052451336	21.4239299532511	3.44457529188241
P10909	275	1	275_1	27.3502094445762	23.1959072896115	4.15430215496463
P11021	275	1	275_1	23.582501410634	20.6909574684729	2.89154394216103
P11047	275	1	275_1	23.2850439413698	19.8026012280342	3.48244271333563
P11142	275	1	275_1	24.5757294906564	21.9874047856267	2.58832470502965
P11166	275	1	275_1	24.1443189455032	20.7992307115925	3.34508823391068
P11169	275	1	275_1	25.109087771922	20.4118336913786	4.69725408054335
P11177	275	1	275_1	23.8368444259252	18.1187404302863	5.71810399563895
P11279	275	1	275_1	27.8549686382428	24.3007465787274	3.5542220595154
P11387	275	1	275_1	24.7377173887944	20.8838281677784	3.85388922101597
P11413	275	1	275_1	25.2448144211117	21.4710996407983	3.77371478031341
P11717	275	1	275_1	22.6864560714876	20.5337403600776	2.15271571141009
P11940	275	1	275_1	26.0512916796515	23.9239328624446	2.12735881720693
P12004	275	1	275_1	22.3383773178028	19.00579996351	3.33257735429287
P12268	275	1	275_1	24.8621240843118	20.8944675644005	3.96765651991129
P12270	275	1	275_1	21.0809082833344	19.1370418829226	1.94386640041178
P12814	275	1	275_1	22.049537383793	18.9093995911573	3.1401377926357
P12956	275	1	275_1	23.5857376292849	21.0818575653896	2.50388006389525
P13010	275	1	275_1	22.497687532228	19.9973264365511	2.50036109567695
P13473	275	1	275_1	23.8773635260642	20.7835674064366	3.09379611962761
P13639	275	1	275_1	24.4576476215384	21.8530733215971	2.60457429994137
P13667	275	1	275_1	22.4914832899094	19.7805024055638	2.71098088434557
P14618	275	1	275_1	25.2191232368469	21.6446320872767	3.57449114957025
P14625	275	1	275_1	24.5219844151612	21.785659215577	2.73632519958428
P14866	275	1	275_1	23.1913208328389	20.8512081578131	2.34011267502575
P15586	275	1	275_1	26.9470480915359	22.4299278671649	4.51712022437098
P15880	275	1	275_1	23.8112546005173	21.7038014530383	2.10745314747902
P16070	275	1	275_1	27.4821797978867	24.7487985133889	2.73338128449784
P16989	275	1	275_1	23.8224117629277	22.6540395286995	1.16837223422818
P17480	275	1	275_1	25.5428315554688	21.1893809367641	4.35345061870469
P17987	275	1	275_1	24.1110796195957	22.0132490579805	2.09783056161518
P18084	275	1	275_1	25.6597612048222	22.8764270151317	2.78333418969051
P18124	275	1	275_1	24.3582669271401	22.3852643631224	1.97300256401776
P18206	275	1	275_1	21.6496561532847	18.6053058841729	3.04435026911177
P18583	275	1	275_1	24.208081476258	21.4463114860295	2.76176999022857
P18669	275	1	275_1	21.3381052395293	19.3153972564866	2.02270798304274
P18827	275	1	275_1	25.9117458673398	22.438167807871	3.47357805946878
P19022	275	1	275_1	24.3721022948175	21.309018091163	3.06308420365451
P19256	275	1	275_1	27.4274235962113	24.8423012312271	2.58512236498426
P19338	275	1	275_1	26.3796763292261	23.3057807817595	3.07389554746659
P19623	275	1	275_1	21.9024222236647	19.6229240612552	2.27949816240942
P19634	275	1	275_1	22.8702307491678	18.4342046865266	4.43602606264117
P20020	275	1	275_1	21.383636799548	20.2465550547927	1.1370817447553
P20645	275	1	275_1	23.4606156404998	21.0400294028998	2.4205862376
P20700	275	1	275_1	24.5351480712841	21.6371823667535	2.89796570453059
P21291	275	1	275_1	23.4053554809385	20.1155314041668	3.28982407677177
P21333	275	1	275_1	24.5807791601078	21.6038402065399	2.97693895356782
P21399	275	1	275_1	20.6007936288519	17.8180104221821	2.78278320666982
P22087	275	1	275_1	22.810490049074	21.5361143856929	1.27437566338114
P22234	275	1	275_1	24.8693837381276	21.3337449943037	3.53563874382393
P22314	275	1	275_1	24.205243198707	20.5432526324444	3.6619905662626
P22626	275	1	275_1	26.677137071084	25.0185817115755	1.65855535950848
P23246	275	1	275_1	25.1271703071866	23.2051213748242	1.92204893236241
P23396	275	1	275_1	26.0837458223371	23.4500481213552	2.63369770098192
P23470	275	1	275_1	20.9279573157718	18.0981554833946	2.82980183237717
P23526	275	1	275_1	25.4279082268559	21.8318168182797	3.59609140857624
P23528	275	1	275_1	24.3438284002129	22.8782548930492	1.46557350716373
P25205	275	1	275_1	22.0576571686272	20.1138375289522	1.94381963967496
P25398	275	1	275_1	25.3079978803941	22.8509086517662	2.45708922862791
P25705	275	1	275_1	22.2099003140832	20.021515154591	2.18838515949224
P26006	275	1	275_1	24.4937088246562	21.5280764166154	2.96563240804075
P26038	275	1	275_1	24.0894207384659	20.8583271013106	3.23109363715527
P26368	275	1	275_1	24.9833756763375	23.3031274319361	1.68024824440133
P26373	275	1	275_1	25.7298984784593	23.3713746043966	2.35852387406268
P26639	275	1	275_1	23.7791117776278	21.7568951375677	2.02221664006003
P26640	275	1	275_1	20.7795654758791	18.7679775016039	2.01158797427521
P26641	275	1	275_1	24.3595880146128	22.6740229275539	1.68556508705888
P27348	275	1	275_1	22.9190713525402	20.3331990359089	2.58587231663129
P27635	275	1	275_1	25.9779286599715	20.8253190710447	5.15260958892675
P27694	275	1	275_1	21.1518985242037	18.9504875514872	2.20141097271651
P29317	275	1	275_1	21.4460696055985	19.7773195362982	1.6687500693003
P29323	275	1	275_1	22.3599065742171	20.2821345921319	2.07777198208523
P29401	275	1	275_1	23.5168576090643	19.6190128902283	3.89784471883604
P29692	275	1	275_1	23.5210613041235	20.8385673089405	2.68249399518304
P30040	275	1	275_1	24.0886122794698	18.9881520976905	5.10046018177921
P30041	275	1	275_1	21.8315175555138	19.5217154459051	2.30980210960879
P30050	275	1	275_1	24.2228774291531	20.8935622467444	3.32931518240871
P30101	275	1	275_1	23.7611942318634	21.4065881226279	2.35460610923548
P30153	275	1	275_1	22.6578672750027	19.8866922871923	2.77117498781047
P30414	275	1	275_1	24.6453481205457	20.7573110207828	3.88803709976292
P31431	275	1	275_1	25.2203968220119	20.9996559237805	4.2207408982314
P31939	275	1	275_1	22.9441372428272	17.4632369806393	5.48090026218791
P31942	275	1	275_1	24.316016733485	23.0644728622384	1.25154387124659
P31947	275	1	275_1	22.5479100364337	18.7302998122066	3.81761022422709
P31948	275	1	275_1	23.5741019478344	20.2356948352877	3.33840711254665
P32004	275	1	275_1	25.8549467370597	22.8223560774337	3.03259065962594
P32322	275	1	275_1	22.2448144211117	19.0727397417849	3.17207467932682
P32969	275	1	275_1	22.9547841736174	19.8047155523822	3.15006862123518
P32970	275	1	275_1	20.673143416743	19.6505329050837	1.02261051165926
P33176	275	1	275_1	24.7368610249249	20.5591754074538	4.17768561747106
P33527	275	1	275_1	21.1413338352983	20.9636694124912	0.177664422807077
P33992	275	1	275_1	21.5689469641965	18.4865993705064	3.08234759369009
P34741	275	1	275_1	24.5846285864287	21.9923077271819	2.59232085924689
P34897	275	1	275_1	24.3752815494193	20.9463404207854	3.42894112863389
P34932	275	1	275_1	22.4431056987221	19.6976022703296	2.74550342839251
P35052	275	1	275_1	25.4806585731082	21.978826392879	3.50183218022912
P35250	275	1	275_1	20.8484273340239	18.3351635199658	2.51326381405809
P35251	275	1	275_1	21.5643020952747	20.4262401809717	1.13806191430298
P35268	275	1	275_1	27.7624854474388	26.8920787477554	0.870406699683343
P35269	275	1	275_1	21.0827779622091	17.3819484493952	3.70082951281385
P35579	275	1	275_1	22.9239415472425	19.9750668394385	2.94887470780401
P35613	275	1	275_1	24.536044199015	19.8219516420182	4.71409255699678
P35659	275	1	275_1	26.4299810129942	23.2062920221758	3.22368899081835
P35998	275	1	275_1	21.0323248414411	19.086399982202	1.94592485923906
P36578	275	1	275_1	25.2807699304682	23.1751946099988	2.10557532046942
P36915	275	1	275_1	18.5333601531862	18.5409453180875	-0.00758516490127903
P37802	275	1	275_1	24.9836863654421	22.5343828591504	2.4493035062917
P38159	275	1	275_1	27.2643775411265	24.9796778812519	2.28469965987457
P38432	275	1	275_1	20.3111895313799	19.8220541743597	0.489135357020178
P38646	275	1	275_1	23.566849370582	20.6831478880004	2.88370148258153
P38919	275	1	275_1	24.4892237240496	22.4374594990541	2.05176422499546
P39023	275	1	275_1	25.3571252343787	22.5560253328294	2.80109990154932
P39687	275	1	275_1	25.8682065083267	20.7947141123136	5.07349239601317
P40925	275	1	275_1	21.8983681539514	19.6339601536322	2.26440800031915
P40939	275	1	275_1	23.7957061440877	20.370421250212	3.42528489387575
P41250	275	1	275_1	23.6753117439984	19.6265950999278	4.04871664407069
P41252	275	1	275_1	22.6055771779414	19.492674710092	3.11290246784943
P42224	275	1	275_1	22.4533731310481	19.8299704293164	2.62340270173175
P42704	275	1	275_1	24.129230604833	21.84678464232	2.28244596251298
P42766	275	1	275_1	27.6931198017687	25.6356105241455	2.05750927762319
P42892	275	1	275_1	23.6407461472042	20.7949682458034	2.8457779014008
P43121	275	1	275_1	26.4209477198802	22.8266022122984	3.59434550758188
P43487	275	1	275_1	23.8950426932991	20.6885918158316	3.20645087746743
P45880	275	1	275_1	26.1371174804972	21.7674926435785	4.36962483691866
P45974	275	1	275_1	23.2092558230584	19.7818079244901	3.42744789856833
P46013	275	1	275_1	22.9640877560627	20.8715717973092	2.09251595875356
P46063	275	1	275_1	23.0567237006465	19.3623890658439	3.69433463480252
P46087	275	1	275_1	21.6876426716516	19.5652293852609	2.12241328639069
P46776	275	1	275_1	23.9636694124912	22.8797956132033	1.08387379928786
P46777	275	1	275_1	26.4352562095785	24.3044614015737	2.13079480800474
P46779	275	1	275_1	24.2592559335002	21.7658752722871	2.49338066121314
P46781	275	1	275_1	25.6237153897405	23.8123844330911	1.81133095664936
P46782	275	1	275_1	24.491160076938	21.4632298664012	3.0279302105368
P46939	275	1	275_1	21.3058844114359	20.5360353018442	0.769849109591675
P46976	275	1	275_1	24.8916842494195	20.1228074667959	4.76887678262368
P47897	275	1	275_1	24.5823331284411	20.5441569760229	4.03817615241818
P47914	275	1	275_1	24.8451178735672	21.9408182271876	2.90429964637959
P48029	275	1	275_1	24.0149812643462	19.9193813148258	4.09559994952039
P48634	275	1	275_1	21.4821488589612	20.1419310290321	1.34021782992907
P48960	275	1	275_1	24.2329499829984	20.6754604068425	3.55748957615595
P49006	275	1	275_1	19.7588998399364	17.5701521845558	2.1887476553806
P49207	275	1	275_1	25.4669994841955	22.1037360193774	3.36326346481801
P49321	275	1	275_1	24.5515683991455	21.7393356310906	2.81223276805494
P49327	275	1	275_1	24.2121778272813	21.1487548336986	3.06342299358276
P49368	275	1	275_1	22.7484979023452	19.6887986864449	3.05969921590025
P49411	275	1	275_1	25.236714851175	22.8225181596221	2.41419669155288
P49588	275	1	275_1	23.9143292084018	21.1447061225702	2.7696230858316
P49750	275	1	275_1	22.2081913143357	19.8383625273197	2.36982878701601
P49756	275	1	275_1	25.5538114850884	21.6925738264523	3.86123765863609
P49792	275	1	275_1	20.7364481775788	18.0543075412787	2.68214063630013
P50395	275	1	275_1	22.429819436852	18.7961410320813	3.63367840477069
P50454	275	1	275_1	22.5477253798678	20.813851518616	1.73387386125183
P50502	275	1	275_1	23.6286751438011	19.971408833856	3.65726630994519
P50750	275	1	275_1	22.2296403042582	19.7781220590095	2.45151824524871
P50895	275	1	275_1	24.8769328597304	22.2973610665855	2.57957179314494
P50914	275	1	275_1	21.3419096739383	20.1444491356686	1.1974605382697
P50990	275	1	275_1	23.5652865583287	19.6959804490137	3.86930610931499
P50991	275	1	275_1	23.6506535631686	21.0622063947157	2.58844716845297
P51149	275	1	275_1	24.8355708856079	21.2649923030494	3.5705785825585
P51991	275	1	275_1	24.0624296117615	21.2414586238306	2.82097098793095
P52292	275	1	275_1	22.2855973348909	19.9140921739894	2.37150516090157
P52597	275	1	275_1	25.4845773871576	23.4773724537565	2.00720493340101
P52701	275	1	275_1	21.8322904968883	17.4862065331885	4.34608396369975
P53396	275	1	275_1	22.9250617903826	20.337560929	2.58750086138258
P53621	275	1	275_1	23.4323706223813	20.9207075766924	2.51166304568892
P53999	275	1	275_1	24.8913387245356	22.6770210524559	2.21431767207977
P54136	275	1	275_1	24.2578182701616	21.1142608668404	3.14355740332126
P54289	275	1	275_1	25.0133759237191	21.6357404716176	3.37763545210147
P54577	275	1	275_1	21.4770427801644	17.7418882727353	3.7351545074291
P55011	275	1	275_1	25.4447083678287	22.2316981150586	3.21301025277011
P55072	275	1	275_1	23.1236860303006	20.399786736809	2.72389929349161
P55084	275	1	275_1	23.250161244422	20.4860478801949	2.76411336422709
P55209	275	1	275_1	23.9967961920998	20.7795654758791	3.21723071622067
P55265	275	1	275_1	22.2922137717844	17.7200037177972	4.57221005398716
P55268	275	1	275_1	24.5550843108147	20.9594303446787	3.59565396613604
P55290	275	1	275_1	26.3258532116055	23.5264564905223	2.79939672108319
P55795	275	1	275_1	24.9030333935153	23.9516839162824	0.951349477232899
P60174	275	1	275_1	24.75688838874	21.0045458475458	3.7523425411942
P60709	275	1	275_1	26.5041453800669	23.9397764315152	2.56436894855172
P60903	275	1	275_1	22.7618238934919	19.5710785924994	3.19074530099249
P61247	275	1	275_1	26.8875027909086	24.6604507686904	2.22705202221819
P61313	275	1	275_1	24.53207621467	22.9018700663418	1.6302061483282
P61353	275	1	275_1	23.4821216011877	22.3893548328673	1.09276676832046
P61812	275	1	275_1	21.8957823472711	19.7138093692603	2.18197297801084
P61978	275	1	275_1	22.722136450262	20.2238161440196	2.4983203062424
P62241	275	1	275_1	22.8038477967634	20.8397885528662	1.96405924389718
P62249	275	1	275_1	26.0476269522674	23.7432760317725	2.30435092049487
P62263	275	1	275_1	25.6468765148452	23.5311225758897	2.11575393895544
P62266	275	1	275_1	23.4283862615555	21.8256188294342	1.60276743212125
P62269	275	1	275_1	20.4241908978986	19.8153457668404	0.608845131058239
P62280	275	1	275_1	24.3263168077016	20.9015534398335	3.42476336786818
P62424	275	1	275_1	24.9888081127973	21.2726533375307	3.71615477526659
P62753	275	1	275_1	26.7339525440742	23.969406304831	2.76454623924321
P62805	275	1	275_1	25.7263772906581	21.6277983814649	4.09857890919314
P62899	275	1	275_1	27.9287480502618	25.6482851610301	2.28046288923165
P62913	275	1	275_1	27.3603474606618	23.6670907466207	3.69325671404105
P62917	275	1	275_1	24.4057232722276	22.1348612573175	2.27086201491008
P62995	275	1	275_1	26.6766831521762	23.0101023484401	3.66658080373616
P63104	275	1	275_1	22.8674054430082	19.971408833856	2.89599660915223
P67809	275	1	275_1	24.197859178242	21.8383428529523	2.35951632528973
P78324	275	1	275_1	25.2530890515905	21.2322615348324	4.0208275167581
P78344	275	1	275_1	22.7860724164036	20.962122092622	1.82395032378155
P78371	275	1	275_1	22.2783836635247	20.5107487174513	1.76763494607339
P78527	275	1	275_1	23.6285998555925	20.4390144477154	3.18958540787703
P78536	275	1	275_1	23.8886562074341	21.1647727850853	2.72388342234882
P82970	275	1	275_1	25.7750653303339	22.0627553302246	3.71231000010929
P83731	275	1	275_1	25.8110292918622	24.0181825167337	1.79284677512853
P84098	275	1	275_1	24.4750644527499	23.5811840283876	0.893880424362365
P84103	275	1	275_1	23.4873847243858	19.4120405145517	4.07534420983416
P98172	275	1	275_1	22.4402507487947	20.8276466247212	1.61260412407348
P98179	275	1	275_1	21.7931024628003	20.4141371799593	1.37896528284101
Q00839	275	1	275_1	24.3681639997716	21.6624819974115	2.70568200236015
Q01082	275	1	275_1	21.9578137305722	19.7486435380803	2.20917019249196
Q01085	275	1	275_1	21.5189335602606	19.8738766254804	1.64505693478027
Q01105	275	1	275_1	28.7147154635159	25.4660416927269	3.24867377078894
Q01130	275	1	275_1	24.8831152373248	21.6407929221401	3.24232231518467
Q01650	275	1	275_1	24.9855882168934	21.5638477438183	3.42174047307514
Q01804	275	1	275_1	21.2718459740904	20.2638468523811	1.00799912170933
Q01844	275	1	275_1	24.3183795157964	21.0019578972156	3.31642161858082
Q02543	275	1	275_1	19.2993869129304	20.1206023937142	-0.821215480783824
Q02790	275	1	275_1	22.8173381430919	18.8511756162325	3.96616252685934
Q02878	275	1	275_1	23.9296067410178	22.336868524325	1.5927382166928
Q03701	275	1	275_1	21.0899055964913	19.1953241424016	1.89458145408965
Q04637	275	1	275_1	21.7942058032597	19.4573905444043	2.33681525885537
Q05519	275	1	275_1	26.9937788542842	23.1191470084741	3.87463184581003
Q06210	275	1	275_1	23.3707301566466	19.7518957828462	3.61883437380031
Q06481	275	1	275_1	23.2440885367991	19.8583271013106	3.38576143548848
Q07065	275	1	275_1	22.6945118695331	21.1774848576223	1.51702701191076
Q07666	275	1	275_1	22.4638480181456	20.9565248602355	1.50732315791013
Q07954	275	1	275_1	24.3441128883491	20.9396882368324	3.40442465151667
Q08170	275	1	275_1	25.007956637837	20.8346068394371	4.17334979839993
Q08211	275	1	275_1	21.4541897316348	19.8969051707115	1.55728456092322
Q08722	275	1	275_1	28.2086234454729	24.587492782408	3.62113066306491
Q08945	275	1	275_1	25.9558036210144	22.338991600391	3.61681202062337
Q08J23	275	1	275_1	21.5078488269455	18.6783112851019	2.82953754184362
Q09666	275	1	275_1	23.7842439570271	20.9829030257202	2.80134093130696
Q12765	275	1	275_1	23.9747060658943	21.3924337314398	2.58227233445448
Q12797	275	1	275_1	20.0088115682566	18.4390841558034	1.56972741245323
Q12841	275	1	275_1	25.7564696882154	21.8254384355356	3.93103125267986
Q12849	275	1	275_1	24.1845470892441	21.4150130268748	2.76953406236921
Q12905	275	1	275_1	24.3538015700072	20.7248402238223	3.62896134618497
Q12906	275	1	275_1	25.3164374175269	23.0464155794999	2.270021838027
Q12913	275	1	275_1	25.3003906065736	20.9847449133538	4.31564569321979
Q12931	275	1	275_1	20.3751752207998	19.133954944659	1.24122027614083
Q13148	275	1	275_1	24.2360647199528	23.4138106885597	0.822254031393054
Q13151	275	1	275_1	21.7087935706056	19.3209335835372	2.38785998706836
Q13206	275	1	275_1	21.3972818889201	19.6054867523535	1.79179513656659
Q13242	275	1	275_1	22.1143941937084	20.8198239862677	1.29457020744074
Q13243	275	1	275_1	28.151221134428	24.5544989202444	3.59672221418363
Q13247	275	1	275_1	24.3282021284604	19.6216568323509	4.70654529610947
Q13263	275	1	275_1	24.2884166485607	20.98537501302	3.30304163554073
Q13268	275	1	275_1	24.0587942575022	19.9593531311596	4.09944112634253
Q13283	275	1	275_1	22.6858682731047	21.6080954610829	1.07777281202177
Q13308	275	1	275_1	22.7820082812622	21.1071534899118	1.6748547913504
Q13310	275	1	275_1	24.6594890238874	22.1027753967423	2.55671362714506
Q13427	275	1	275_1	24.9554310015312	22.0060095973066	2.94942140422458
Q13428	275	1	275_1	25.6639753570504	22.1445357521627	3.51943960488775
Q13433	275	1	275_1	24.8063655352228	21.2854564056091	3.52090912961376
Q13435	275	1	275_1	21.7101976952197	19.7379338754466	1.97226381977311
Q13523	275	1	275_1	24.1261284553468	20.6248882481357	3.50124020721104
Q13595	275	1	275_1	25.6604734316566	21.7931744000092	3.86729903164745
Q13641	275	1	275_1	26.2337048039462	23.0903902916213	3.14331451232495
Q13740	275	1	275_1	28.5006192108092	25.1332850056218	3.36733420518739
Q13813	275	1	275_1	22.9444339581969	20.1727148060541	2.77171915214286
Q13823	275	1	275_1	21.9839844634753	18.8296608048832	3.15432365859213
Q14103	275	1	275_1	24.7473757738864	22.8333243024409	1.91405147144557
Q14108	275	1	275_1	27.1024950946116	23.1458488291291	3.95664626548248
Q14118	275	1	275_1	23.2269156834532	18.8777704553702	4.34914522808294
Q14126	275	1	275_1	23.0023025404719	21.1594237899617	1.84287875051016
Q14151	275	1	275_1	22.6614475814501	20.6141418666718	2.04730571477836
Q14152	275	1	275_1	22.621573776808	20.6208514309759	2.00072234583216
Q14157	275	1	275_1	23.7170841584434	20.7247932871193	2.99229087132407
Q14204	275	1	275_1	22.8008876253861	19.6411730144717	3.15971461091441
Q14315	275	1	275_1	23.1828418581629	20.0461656353284	3.13667622283454
Q14444	275	1	275_1	23.9579779898111	21.9919217528335	1.96605623697759
Q14498	275	1	275_1	25.0632039284368	21.2833782249326	3.7798257035042
Q14542	275	1	275_1	23.1659165992268	19.0875767904313	4.07833980879554
Q14684	275	1	275_1	22.8436435407924	21.5308863630224	1.31275717777002
Q14690	275	1	275_1	24.0523702471646	22.1361953439785	1.91617490318617
Q14697	275	1	275_1	21.0455204001409	19.7717659034473	1.27375449669363
Q14847	275	1	275_1	23.290757328818	21.0108795285139	2.27987780030407
Q14956	275	1	275_1	23.3389213204642	19.7782825099957	3.56063881046856
Q14966	275	1	275_1	23.8620914750821	21.9512457476123	1.91084572746975
Q14974	275	1	275_1	19.5117140537476	17.3819484493952	2.12976560435234
Q15020	275	1	275_1	19.6204203131901	21.3145124388932	-1.69409212570311
Q15043	275	1	275_1	24.8950426932991	22.6060292208844	2.28901347241463
Q15056	275	1	275_1	22.5284436010193	21.5016830458042	1.02676055521512
Q15059	275	1	275_1	21.7517862222254	19.0603565547375	2.69142966748783
Q15061	275	1	275_1	26.3610977179306	21.8086654960023	4.55243222192833
Q15084	275	1	275_1	23.261325408202	20.8462564055924	2.41506900260958
Q15149	275	1	275_1	24.2826309138831	21.6195190796255	2.66311183425757
Q15154	275	1	275_1	20.9090316805636	19.794872728667	1.11415895189667
Q15233	275	1	275_1	24.2792343230889	22.5985208330683	1.68071349002063
Q15287	275	1	275_1	27.393457233757	24.5603421645258	2.83311506923117
Q15365	275	1	275_1	24.6804429742138	22.7130042853901	1.96743868882378
Q15366	275	1	275_1	27.1414798768523	25.5577559666888	1.58372391016354
Q15417	275	1	275_1	24.1611564920648	21.4556322451014	2.70552424696344
Q15424	275	1	275_1	23.3114667328489	21.6610125761578	1.65045415669103
Q15427	275	1	275_1	24.4638855286569	23.2549386383854	1.20894689027149
Q15434	275	1	275_1	22.6520659398065	20.3277280583973	2.32433788140919
Q15459	275	1	275_1	22.3331990359089	19.5341204667958	2.79907856911308
Q15637	275	1	275_1	23.3158073687436	19.5105273704053	3.8052799983382
Q15717	275	1	275_1	24.6478706822815	23.158382129688	1.48948855259353
Q15758	275	1	275_1	23.1971313415778	19.5029539286434	3.69417741293431
Q15904	275	1	275_1	24.5823469720115	20.7909437063738	3.79140326563775
Q15942	275	1	275_1	20.9364735071765	19.0525129726879	1.88396053448854
Q16629	275	1	275_1	29.8925432124188	27.6460731367221	2.24647007569668
Q16658	275	1	275_1	22.3054860777473	18.7661234714659	3.53936260628141
Q16698	275	1	275_1	24.1968554268893	19.0790055281417	5.11784989874769
Q16822	275	1	275_1	21.0251287454865	19.0719546016072	1.95317414387928
Q1KMD3	275	1	275_1	25.2184497171123	21.0886122794698	4.12983743764258
Q4G0J3	275	1	275_1	23.211682457556	21.4664726939068	1.74520976364914
Q52LJ0	275	1	275_1	22.5474556432402	20.8628734129748	1.68458223026539
Q5BKZ1	275	1	275_1	24.6325630634924	23.7265042321277	0.906058831364732
Q5JSZ5	275	1	275_1	22.2020975117049	20.0532471259124	2.14885038579246
Q5JTH9	275	1	275_1	20.5998450926468	19.3146427469728	1.28520234567403
Q5R3F8	275	1	275_1	24.8306639379191	21.3258386167704	3.50482532114868
Q5SSJ5	275	1	275_1	23.0596969683276	16.2484094188538	6.81128754947389
Q5T6F2	275	1	275_1	24.1868262484259	21.6217381099797	2.56508813844619
Q5VTL8	275	1	275_1	23.5380107974558	20.2910897397518	3.24692105770401
Q5ZPR3	275	1	275_1	25.5641276214421	20.2006017157794	5.36352590566272
Q66PJ3	275	1	275_1	21.337560929	20.2752606385032	1.06230029049681
Q6EMK4	275	1	275_1	23.2299336243854	19.4867957490599	3.74313787532556
Q6NYC1	275	1	275_1	23.2989396349727	16.9141515162468	6.38478811872594
Q6P4E1	275	1	275_1	21.5942298247993	18.2349109638115	3.35931886098776
Q6PCB8	275	1	275_1	23.1696505222448	20.6605075282408	2.50914299400398
Q6PD62	275	1	275_1	25.3457041023086	18.0971268237853	7.24857727852328
Q6PJT7	275	1	275_1	21.4873847243858	18.5671836751939	2.9202010491919
Q6PKG0	275	1	275_1	19.9562904094536	19.1149959300411	0.841294479412568
Q6PL18	275	1	275_1	22.4071723140088	20.2184497171123	2.18872259689644
Q6UN15	275	1	275_1	22.9400196020174	19.0829078703665	3.85711173165099
Q6UVK1	275	1	275_1	24.9369495637995	21.854670170898	3.0822793929015
Q6UX71	275	1	275_1	23.6228793895505	19.8928214533824	3.73005793616809
Q6YHK3	275	1	275_1	24.0038466212254	20.2787610824335	3.72508553879189
Q71RC2	275	1	275_1	23.9985188132488	22.6280075899799	1.37051122326887
Q7KZF4	275	1	275_1	25.5646501855309	23.0009353914655	2.56371479406538
Q7L014	275	1	275_1	25.0977670035805	21.7553190008054	3.34244800277515
Q7L0J3	275	1	275_1	24.7359133222461	20.6923995032151	4.04351381903096
Q7L2E3	275	1	275_1	21.9009493342658	20.8353781279029	1.06557120636291
Q7L4I2	275	1	275_1	24.739477150295	20.766760131111	3.97271701918401
Q7Z2W4	275	1	275_1	21.7795654758791	20.2592559335002	1.5203095423789
Q7Z3B1	275	1	275_1	26.0017136906415	22.799303318012	3.20241037262945
Q7Z3C6	275	1	275_1	23.9766508275701	21.2027568349554	2.77389399261472
Q7Z6E9	275	1	275_1	21.5361143856929	17.9047757234376	3.63133866225525
Q86SJ2	275	1	275_1	24.2371483029028	21.6117752905881	2.62537301231466
Q86U42	275	1	275_1	21.9473515665651	20.8190938400658	1.12825772649934
Q86UP2	275	1	275_1	22.4499210307991	18.9652254084723	3.48469562232685
Q86V81	275	1	275_1	24.1949327133755	21.2420031792927	2.95292953408285
Q86WC4	275	1	275_1	24.2884166485607	20.7223406071862	3.56607604137452
Q8IVF2	275	1	275_1	22.7628775802356	19.4080001335085	3.35487744672708
Q8IWA0	275	1	275_1	20.2843270943648	19.4963856991789	0.787941395185893
Q8IY81	275	1	275_1	22.5745138135735	20.2551687127595	2.31934510081396
Q8IZA0	275	1	275_1	22.6251112820762	18.4083131533946	4.21679812868158
Q8N126	275	1	275_1	21.5965064467659	18.7166587243189	2.87984772244699
Q8N163	275	1	275_1	24.0868877827283	20.9907269036787	3.09616087904966
Q8N684	275	1	275_1	18.2419086899363	18.6610125761578	-0.419103886221514
Q8N7H5	275	1	275_1	24.9688523166106	21.3758967468019	3.59295556980863
Q8NBJ4	275	1	275_1	23.8534554301141	19.9026888679463	3.95076656216781
Q8NBS9	275	1	275_1	22.4143220841959	19.9271143745828	2.48720770961313
Q8NC51	275	1	275_1	21.9069429189265	20.0967336827421	1.81020923618439
Q8NE71	275	1	275_1	23.1115250502661	21.5295699662234	1.58195508404262
Q8NFC6	275	1	275_1	24.4725877224577	19.7660370910345	4.70655063142326
Q8NI27	275	1	275_1	22.4998439411125	20.6114427170708	1.88840122404165
Q8TA86	275	1	275_1	24.1277034500893	19.3687963082371	4.75890714185225
Q8TB72	275	1	275_1	24.4156577462895	23.1166301292699	1.29902761701962
Q8TBK6	275	1	275_1	23.6186292576641	20.340823716009	3.27780554165505
